納品日,社区分,店コード,店名(漢字),電話番号,1便コース,1便順,1便ステーション,1便アイル,1便スロット,1便ドッグNo,1便搬入条件2便コース,2便順,2便ステーション,2便アイル,2便スロット,3便コース,3便順,3便ステーション,3便アイル,3便スロット,
20231226,0,028984,東糀谷３丁目　　　　　　　　　　　　　　　　　　　,03-3744-6150    ,13,6,1,1,6,003,00,0115,2200,2200,0315,7660,㈱トランスメイト　　,    ,24,9,2,4,37,011,00,0935,0545,0545,1030,7660,㈱トランスメイト　　,    ,22,4,3,7,10,010,00,1535,1315,1315,1730,7660,㈱トランスメイト　　,    ,
20231226,0,029328,勝どき４丁目　　　　　　　　　　　　　　　　　　　,03-3532-4170    ,6,2,2,5,35,010,00,2230,2000,2000,0100,7660,㈱トランスメイト　　,    ,8,4,2,5,10,011,00,0735,0430,0430,0945,7660,㈱トランスメイト　　,    ,5,5,2,6,8,015,00,1455,1145,1145,1630,7660,㈱トランスメイト　　,    ,
20231226,0,029512,Ｌ　芝大門２丁目　　　　　　　　　　　　　　　　　,03-3432-9550    ,12,7,1,1,14,004,00,0050,2130,2130,0215,7660,㈱トランスメイト　　,    ,10,5,2,4,6,009,00,0810,0430,0430,0930,7660,㈱トランスメイト　　,    ,4,4,2,6,18,016,00,1430,1145,1145,1645,7660,㈱トランスメイト　　,    ,
20231226,0,031147,Ｌ　大崎　　　　　　　　　　　　　　　　　　　　　,03-5487-2626    ,8,2,1,2,38,008,00,2215,2000,2000,0100,7660,㈱トランスメイト　　,    ,32,2,1,1,7,002,00,0740,0545,0545,1045,7660,㈱トランスメイト　　,    ,12,1,1,2,31,019,00,1330,1145,1145,1645,7660,㈱トランスメイト　　,    ,
20231226,0,032388,芝浦４丁目　　　　　　　　　　　　　　　　　　　　,03-3455-6120    ,4,3,2,6,19,012,00,2255,2000,2000,0115,7660,㈱トランスメイト　　,    ,25,8,2,4,13,010,00,0915,0530,0530,1015,7660,㈱トランスメイト　　,    ,24,5,2,4,7,007,00,1540,1300,1300,1730,7660,㈱トランスメイト　　,    ,
20231226,0,032750,Ｌ　柿の木坂　　　　　　　　　　　　　　　　　　　,03-3794-6665    ,18,3,2,4,5,010,00,0025,2215,2215,0300,7660,㈱トランスメイト　　,    ,12,1,1,3,20,007,00,0630,0445,0445,0930,7660,㈱トランスメイト　　,    ,9,10,2,5,12,011,00,1620,1145,1145,1645,7660,㈱トランスメイト　　,    ,
20231226,0,033502,芝浦工大前　　　　　　　　　　　　　　　　　　　　,03-3452-0544    ,24,9,1,1,33,003,00,0240,2230,2230,0330,7660,㈱トランスメイト　　,    ,13,7,1,3,3,006,00,0825,0500,0500,0945,7660,㈱トランスメイト　　,    ,24,9,2,4,3,007,00,1650,1300,1300,1730,7660,㈱トランスメイト　　,    ,
20231226,0,033548,芝大門　　　　　　　　　　　　　　　　　　　　　　,03-3434-4177    ,0,0,0,0,0,000,00,0000,0000,0000,0000,0000,　　　　　　　　　　,    ,0,0,0,0,0,000,00,0000,0000,0000,0000,0000,　　　　　　　　　　,    ,0,0,0,0,0,000,00,0000,0000,0000,0000,0000,　　　　　　　　　　,    ,
20231226,0,033844,Ｌ＿羽田４丁目　　　　　　　　　　　　　　　　　　,03-3744-5055    ,15,6,2,4,42,013,00,0125,2215,2215,0315,7660,㈱トランスメイト　　,    ,9,5,2,4,42,010,00,0745,0445,0445,0915,7660,㈱トランスメイト　　,    ,25,1,2,4,1,006,00,1420,1300,1300,1745,7660,㈱トランスメイト　　,    ,
20231226,0,034080,Ｌ＿大井　　　　　　　　　　　　　　　　　　　　　,03-3775-7870    ,22,5,1,3,4,005,00,0105,2230,2230,0315,7660,㈱トランスメイト　　,    ,29,8,1,2,16,005,00,0945,0615,0615,1030,7660,㈱トランスメイト　　,    ,29,10,1,3,13,002,00,1700,1300,1300,1745,7660,㈱トランスメイト　　,    ,
20231226,0,034772,Ｌ＿戸越４丁目　　　　　　　　　　　　　　　　　　,03-3783-5395    ,17,6,2,4,13,011,00,0110,2200,2200,0330,7660,㈱トランスメイト　　,    ,11,3,2,4,1,008,00,0715,0430,0430,0915,7660,㈱トランスメイト　　,    ,26,5,1,3,39,005,00,1605,1300,1300,1745,7660,㈱トランスメイト　　,    ,
20231226,0,035352,勝どき２丁目　　　　　　　　　　　　　　　　　　　,03-3532-3963    ,6,4,2,5,37,010,00,2310,2000,2000,0100,7660,㈱トランスメイト　　,    ,8,3,2,5,11,011,00,0715,0430,0430,0945,7660,㈱トランスメイト　　,    ,5,8,2,6,5,015,00,1605,1145,1145,1630,7660,㈱トランスメイト　　,    ,
20231226,0,035613,Ｌ＿大森南２丁目　　　　　　　　　　　　　　　　　,03-3745-5142    ,15,3,2,5,18,013,00,0025,2215,2215,0315,7660,㈱トランスメイト　　,    ,24,7,2,4,35,011,00,0855,0545,0545,1030,7660,㈱トランスメイト　　,    ,15,9,1,2,9,005,00,1605,1145,1145,1630,7660,㈱トランスメイト　　,    ,
20231226,0,037931,Ｌ　穴守稲荷　　　　　　　　　　　　　　　　　　　,03-3745-6030    ,15,7,2,4,46,013,00,0145,2215,2215,0315,7660,㈱トランスメイト　　,    ,9,3,2,4,40,010,00,0700,0445,0445,0915,7660,㈱トランスメイト　　,    ,25,2,1,3,43,006,00,1440,1300,1300,1745,7660,㈱トランスメイト　　,    ,
20231226,0,064514,東新橋１丁目　　　　　　　　　　　　　　　　　　　,03-3573-7228    ,0,0,0,0,0,000,00,0000,0000,0000,0000,0000,　　　　　　　　　　,    ,0,0,0,0,0,000,00,0000,0000,0000,0000,0000,　　　　　　　　　　,    ,0,0,0,0,0,000,00,0000,0000,0000,0000,0000,　　　　　　　　　　,    ,
20231226,0,064833,Ｌ　白金台２丁目　　　　　　　　　　　　　　　　　,03-5422-7242    ,24,1,1,1,23,003,00,0010,2230,2230,0330,7660,㈱トランスメイト　　,    ,31,2,1,1,22,003,00,0805,0615,0615,1045,7660,㈱トランスメイト　　,    ,23,2,2,4,18,008,00,1430,1245,1245,1730,7660,㈱トランスメイト　　,    ,
20231226,0,064840,Ｌ＿北品川１丁目　　　　　　　　　　　　　　　　　,03-5463-9030    ,21,3,1,3,15,006,00,0030,2230,2230,0245,7660,㈱トランスメイト　　,    ,22,2,2,5,32,013,00,0815,0545,0545,1030,7660,㈱トランスメイト　　,    ,11,4,1,2,47,009,00,1435,1200,1200,1615,7660,㈱トランスメイト　　,    ,
20231226,0,071939,Ｌ＿古川橋　　　　　　　　　　　　　　　　　　　　,03-3452-3963    ,5,7,2,5,7,011,00,0000,2000,2000,0115,7660,㈱トランスメイト　　,    ,31,6,1,1,29,003,00,0935,0615,0615,1045,7660,㈱トランスメイト　　,    ,17,1,1,1,25,003,00,1330,1200,1200,1630,7660,㈱トランスメイト　　,    ,
20231226,0,072407,西五反田　　　　　　　　　　　　　　　　　　　　　,03-3490-4128    ,8,9,1,2,45,008,00,0035,2000,2000,0100,7660,㈱トランスメイト　　,    ,21,4,2,6,15,014,00,0815,0530,0530,1030,7660,㈱トランスメイト　　,    ,12,8,1,2,40,019,00,1545,1145,1145,1645,7660,㈱トランスメイト　　,    ,
20231226,0,075742,赤坂６丁目　　　　　　　　　　　　　　　　　　　　,03-3583-4751    ,2,7,2,6,46,014,00,2355,2000,2000,0100,7660,㈱トランスメイト　　,    ,7,5,2,5,43,012,00,0810,0430,0430,0945,7660,㈱トランスメイト　　,    ,3,5,2,6,30,017,00,1450,1145,1145,1700,7660,㈱トランスメイト　　,    ,
20231226,0,075966,品川駅港南口　　　　　　　　　　　　　　　　　　　,03-5479-8089    ,1,2,2,5,43,015,00,2230,2000,2000,0100,7660,㈱トランスメイト　　,    ,13,2,1,3,8,006,00,0655,0500,0500,0945,7660,㈱トランスメイト　　,    ,30,6,1,3,7,001,00,1610,1315,1315,1745,7660,㈱トランスメイト　　,    ,
20231226,0,094120,西五反田２丁目　　　　　　　　　　　　　　　　　　,03-3494-6860    ,8,8,1,2,44,008,00,0020,2000,2000,0100,7660,㈱トランスメイト　　,    ,21,3,2,6,16,014,00,0755,0530,0530,1030,7660,㈱トランスメイト　　,    ,12,7,1,2,39,019,00,1530,1145,1145,1645,7660,㈱トランスメイト　　,    ,
20231226,0,094863,Ｌ＿目黒中町１丁目　　　　　　　　　　　　　　　　,03-3713-2196    ,18,6,2,4,2,010,00,0125,2215,2215,0300,7660,㈱トランスメイト　　,    ,12,2,1,3,19,007,00,0645,0445,0445,0930,7660,㈱トランスメイト　　,    ,9,3,2,5,19,011,00,1410,1145,1145,1645,7660,㈱トランスメイト　　,    ,
20231226,0,100262,Ｌ＿高輪　　　　　　　　　　　　　　　　　　　　　,03-3441-8605    ,24,3,1,1,25,003,00,0050,2230,2230,0330,7660,㈱トランスメイト　　,    ,18,1,1,1,15,001,00,0715,0545,0545,1100,7660,㈱トランスメイト　　,    ,2,1,2,6,37,018,00,1330,1145,1145,1615,7660,㈱トランスメイト　　,    ,
20231226,0,100747,二葉　　　　　　　　　　　　　　　　　　　　　　　,03-3787-6096    ,17,4,2,4,15,011,00,0025,2200,2200,0330,7660,㈱トランスメイト　　,    ,11,5,1,3,45,008,00,0755,0430,0430,0915,7660,㈱トランスメイト　　,    ,26,1,1,3,38,005,00,1430,1300,1300,1745,7660,㈱トランスメイト　　,    ,
20231226,0,102025,Ｌ　西品川　　　　　　　　　　　　　　　　　　　　,03-3779-9103    ,7,3,2,5,31,009,00,2305,2000,2000,0100,7660,㈱トランスメイト　　,    ,17,3,1,1,18,002,00,0740,0515,0515,1015,7660,㈱トランスメイト　　,    ,16,2,1,1,32,004,00,1425,1145,1145,1700,7660,㈱トランスメイト　　,    ,
20231226,0,103355,大森海岸駅前　　　　　　　　　　　　　　　　　　　,03-3763-2994    ,22,8,1,3,1,005,00,0200,2230,2230,0315,7660,㈱トランスメイト　　,    ,3,3,2,6,3,016,00,0825,0415,0415,0915,7660,㈱トランスメイト　　,    ,27,6,1,3,35,004,00,1645,1330,1330,1730,7660,㈱トランスメイト　　,    ,
20231226,0,105035,Ｌ　金杉橋　　　　　　　　　　　　　　　　　　　　,03-3452-4860    ,12,2,1,1,19,004,00,2325,2130,2130,0215,7660,㈱トランスメイト　　,    ,25,2,2,4,19,010,00,0725,0530,0530,1015,7660,㈱トランスメイト　　,    ,4,1,2,6,21,016,00,1330,1145,1145,1645,7660,㈱トランスメイト　　,    ,
20231226,0,106193,ＬＰ＿田園調布南　　　　　　　　　　　　　　　　　,03-3750-1316    ,10,6,1,2,31,006,00,2345,2015,2015,0130,7660,㈱トランスメイト　　,    ,16,6,1,1,39,003,00,0840,0515,0515,1015,7660,㈱トランスメイト　　,    ,10,8,2,5,36,010,00,1550,1145,1145,1615,7660,㈱トランスメイト　　,    ,
20231226,0,108418,東大井６丁目　　　　　　　　　　　　　　　　　　　,03-3765-9909    ,22,1,1,3,8,005,00,2350,2230,2230,0315,7660,㈱トランスメイト　　,    ,29,7,1,2,17,005,00,0925,0615,0615,1030,7660,㈱トランスメイト　　,    ,29,3,1,3,20,002,00,1500,1300,1300,1745,7660,㈱トランスメイト　　,    ,
20231226,0,108743,Ｌ＿南蒲田２丁目　　　　　　　　　　　　　　　　　,03-3734-5665    ,15,9,2,4,48,013,00,0230,2215,2215,0315,7660,㈱トランスメイト　　,    ,9,6,2,4,46,010,00,0810,0445,0445,0915,7660,㈱トランスメイト　　,    ,15,2,1,2,16,005,00,1350,1145,1145,1630,7660,㈱トランスメイト　　,    ,
20231226,0,109760,目黒中央町２丁目　　　　　　　　　　　　　　　　　,03-3792-6206    ,18,5,2,4,3,010,00,0105,2215,2215,0300,7660,㈱トランスメイト　　,    ,12,6,1,3,15,007,00,0810,0445,0445,0930,7660,㈱トランスメイト　　,    ,9,2,2,5,20,011,00,1350,1145,1145,1645,7660,㈱トランスメイト　　,    ,
20231226,0,110421,不動前　　　　　　　　　　　　　　　　　　　　　　,03-3779-8455    ,19,5,1,3,40,008,00,0105,2215,2215,0315,7660,㈱トランスメイト　　,    ,21,8,2,6,11,014,00,0940,0530,0530,1030,7660,㈱トランスメイト　　,    ,12,9,1,2,41,019,00,1605,1145,1145,1645,7660,㈱トランスメイト　　,    ,
20231226,0,111024,ＬＰ＿大森西６丁目　　　　　　　　　　　　　　　　,03-3298-8550    ,9,3,1,2,9,007,00,2240,2015,2015,0115,7660,㈱トランスメイト　　,    ,28,6,1,2,33,006,00,0920,0615,0615,1030,7660,㈱トランスメイト　　,    ,15,3,1,2,15,005,00,1405,1145,1145,1630,7660,㈱トランスメイト　　,    ,
20231226,0,112800,港南３丁目　　　　　　　　　　　　　　　　　　　　,03-3472-3496    ,1,6,2,5,47,015,00,2345,2000,2000,0100,7660,㈱トランスメイト　　,    ,22,3,2,5,33,013,00,0835,0545,0545,1030,7660,㈱トランスメイト　　,    ,30,2,1,3,11,001,00,1455,1315,1315,1745,7660,㈱トランスメイト　　,    ,
20231226,0,112970,大井町駅前　　　　　　　　　　　　　　　　　　　　,03-6712-1414    ,17,2,2,4,17,011,00,2350,2200,2200,0330,7660,㈱トランスメイト　　,    ,11,7,1,3,47,008,00,0840,0430,0430,0915,7660,㈱トランスメイト　　,    ,29,4,1,3,19,002,00,1525,1300,1300,1745,7660,㈱トランスメイト　　,    ,
20231226,0,116257,田町駅三田口　　　　　　　　　　　　　　　　　　　,03-3451-6116    ,24,6,1,1,29,003,00,0145,2230,2230,0330,7660,㈱トランスメイト　　,    ,25,4,2,4,17,010,00,0800,0530,0530,1015,7660,㈱トランスメイト　　,    ,24,6,2,4,6,007,00,1600,1300,1300,1730,7660,㈱トランスメイト　　,    ,
20231226,0,130174,アートヴィレッジ大崎　　　　　　　　　　　　　　　,03-5435-2145    ,99,4,3,7,9,999,00,0215,0000,0000,0430,7660,㈱トランスメイト　　,    ,21,2,2,6,17,014,00,0725,0530,0530,1030,7660,㈱トランスメイト　　,    ,28,1,1,3,27,003,00,1445,1315,1315,1730,7660,㈱トランスメイト　　,    ,
20231226,0,130330,Ｌ＿大井３丁目　　　　　　　　　　　　　　　　　　,03-5742-0720    ,22,4,1,3,5,005,00,0045,2230,2230,0315,7660,㈱トランスメイト　　,    ,29,9,1,2,15,005,00,1000,0615,0615,1030,7660,㈱トランスメイト　　,    ,29,9,1,3,14,002,00,1645,1300,1300,1745,7660,㈱トランスメイト　　,    ,
20231226,0,130346,Ｌ　東大井２丁目　　　　　　　　　　　　　　　　　,03-5753-2240    ,14,5,2,6,33,014,00,0015,2130,2130,0230,7660,㈱トランスメイト　　,    ,30,3,1,2,12,004,00,0810,0615,0615,1045,7660,㈱トランスメイト　　,    ,14,1,1,2,25,006,00,1330,1145,1145,1700,7660,㈱トランスメイト　　,    ,
20231226,0,130352,フジテレビ　　　　　　　　　　　　　　　　　　　　,03-5564-5270    ,23,8,1,2,14,004,00,0200,2215,2215,0330,7660,㈱トランスメイト　　,    ,26,6,1,3,42,008,00,0935,0630,0630,1100,7660,㈱トランスメイト　　,    ,19,5,1,1,4,001,00,1515,1200,1200,1615,7660,㈱トランスメイト　　,    ,
20231226,0,130688,Ｌ　南馬込５丁目　　　　　　　　　　　　　　　　　,03-3771-1321    ,10,2,1,2,22,006,00,2220,2015,2015,0130,7660,㈱トランスメイト　　,    ,16,2,1,1,34,003,00,0705,0515,0515,1015,7660,㈱トランスメイト　　,    ,10,4,2,5,32,010,00,1430,1145,1145,1615,7660,㈱トランスメイト　　,    ,
20231226,0,130777,羽田ノース　　　　　　　　　　　　　　　　　　　　,03-5708-7313    ,99,2,3,7,11,999,00,0205,0000,0000,0430,7660,㈱トランスメイト　　,    ,2,2,2,6,48,017,00,0645,0415,0415,0900,7660,㈱トランスメイト　　,    ,1,3,2,6,48,008,00,1500,1200,1200,1630,7660,㈱トランスメイト　　,    ,
20231226,0,130783,Ｌ＿新橋５丁目　　　　　　　　　　　　　　　　　　,03-5401-2570    ,3,2,2,6,12,013,00,2220,2000,2000,0115,7660,㈱トランスメイト　　,    ,19,5,3,7,5,016,00,0830,0545,0545,1015,7660,㈱トランスメイト　　,    ,7,1,2,6,4,013,00,1330,1145,1145,1700,7660,㈱トランスメイト　　,    ,
20231226,0,130932,テクノポートカマタ　　　　　　　　　　　　　　　　,03-5710-5171    ,9,8,1,2,4,007,00,0010,2015,2015,0115,7660,㈱トランスメイト　　,    ,9,7,2,4,47,010,00,0830,0445,0445,0915,7660,㈱トランスメイト　　,    ,25,3,1,3,44,006,00,1505,1300,1300,1745,7660,㈱トランスメイト　　,    ,
20231226,0,130990,Ｌ＿六本木３丁目　　　　　　　　　　　　　　　　　,03-5545-6830    ,16,8,2,4,39,012,00,0300,2215,2215,0330,7660,㈱トランスメイト　　,    ,6,5,2,6,6,013,00,0805,0415,0415,0915,7660,㈱トランスメイト　　,    ,3,8,2,6,33,017,00,1550,1145,1145,1700,7660,㈱トランスメイト　　,    ,
20231226,0,137101,Ｌ＿東蒲田２丁目　　　　　　　　　　　　　　　　　,03-5703-8855    ,9,4,1,2,8,007,00,2255,2015,2015,0115,7660,㈱トランスメイト　　,    ,28,7,1,2,35,006,00,0940,0615,0615,1030,7660,㈱トランスメイト　　,    ,22,1,3,7,12,010,00,1430,1315,1315,1730,7660,㈱トランスメイト　　,    ,
20231226,0,137124,Ｌ　芝公園駅前　　　　　　　　　　　　　　　　　　,03-5232-1400    ,0,0,0,0,0,000,00,0000,0000,0000,0000,0000,　　　　　　　　　　,    ,0,0,0,0,0,000,00,0000,0000,0000,0000,0000,　　　　　　　　　　,    ,0,0,0,0,0,000,00,0000,0000,0000,0000,0000,　　　　　　　　　　,    ,
20231226,0,137130,Ｌ　芝公園南　　　　　　　　　　　　　　　　　　　,03-3455-3280    ,12,4,1,1,17,004,00,0000,2130,2130,0215,7660,㈱トランスメイト　　,    ,31,5,1,1,27,003,00,0915,0615,0615,1045,7660,㈱トランスメイト　　,    ,4,3,2,6,19,016,00,1410,1145,1145,1645,7660,㈱トランスメイト　　,    ,
20231226,0,137182,大森駅西口　　　　　　　　　　　　　　　　　　　　,03-5709-5775    ,18,9,1,3,48,010,00,0225,2215,2215,0300,7660,㈱トランスメイト　　,    ,14,2,1,2,39,005,00,0655,0515,0515,1015,7660,㈱トランスメイト　　,    ,14,4,1,2,29,006,00,1425,1145,1145,1700,7660,㈱トランスメイト　　,    ,
20231226,0,137377,ゲートシティ大崎　　　　　　　　　　　　　　　　　,03-5437-3963    ,8,1,1,1,1,008,00,2140,2000,2000,0100,7660,㈱トランスメイト　　,    ,21,1,1,1,1,014,00,0700,0530,0530,1030,7660,㈱トランスメイト　　,    ,28,2,1,1,1,003,00,1510,1315,1315,1730,7660,㈱トランスメイト　　,    ,
20231226,0,137549,虎ノ門駅南　　　　　　　　　　　　　　　　　　　　,03-3503-0226    ,3,4,2,6,10,013,00,2300,2000,2000,0115,7660,㈱トランスメイト　　,    ,19,3,3,7,7,016,00,0750,0545,0545,1015,7660,㈱トランスメイト　　,    ,7,6,2,5,44,013,00,1515,1145,1145,1700,7660,㈱トランスメイト　　,    ,
20231226,0,137696,平和島駅前　　　　　　　　　　　　　　　　　　　　,03-3762-6110    ,22,10,1,2,48,005,00,0240,2230,2230,0315,7660,㈱トランスメイト　　,    ,14,1,1,2,38,005,00,0630,0515,0515,1015,7660,㈱トランスメイト　　,    ,14,3,1,2,28,006,00,1405,1145,1145,1700,7660,㈱トランスメイト　　,    ,
20231226,0,137733,Ｌ有明コロシアム前　　　　　　　　　　　　　　　　,03-3529-5544    ,23,5,1,2,17,004,00,0055,2215,2215,0330,7660,㈱トランスメイト　　,    ,20,3,3,7,10,015,00,0755,0545,0545,1030,7660,㈱トランスメイト　　,    ,18,4,1,1,15,002,00,1430,1200,1200,1715,7660,㈱トランスメイト　　,    ,
20231226,0,137785,Ｌ＿南品川６丁目　　　　　　　　　　　　　　　　　,03-3471-8510    ,7,6,2,5,15,009,00,0020,2000,2000,0100,7660,㈱トランスメイト　　,    ,17,1,1,1,20,002,00,0645,0515,0515,1015,7660,㈱トランスメイト　　,    ,16,5,1,1,36,004,00,1540,1145,1145,1700,7660,㈱トランスメイト　　,    ,
20231226,0,141700,Ｌ＿仲池上１丁目　　　　　　　　　　　　　　　　　,03-3753-3759    ,10,3,1,2,27,006,00,2240,2015,2015,0130,7660,㈱トランスメイト　　,    ,16,3,1,1,35,003,00,0730,0515,0515,1015,7660,㈱トランスメイト　　,    ,10,5,2,5,33,010,00,1450,1145,1145,1615,7660,㈱トランスメイト　　,    ,
20231226,0,143018,品川駅中央口　　　　　　　　　　　　　　　　　　　,03-5463-1836    ,1,3,2,5,44,015,00,2250,2000,2000,0100,7660,㈱トランスメイト　　,    ,13,3,1,3,7,006,00,0710,0500,0500,0945,7660,㈱トランスメイト　　,    ,30,8,1,3,5,001,00,1640,1315,1315,1745,7660,㈱トランスメイト　　,    ,
20231226,0,143194,東京流通センター　　　　　　　　　　　　　　　　　,03-3767-2360    ,20,10,1,3,19,007,00,0235,2215,2215,0315,7660,㈱トランスメイト　　,    ,14,4,1,2,41,005,00,0740,0515,0515,1015,7660,㈱トランスメイト　　,    ,21,6,3,7,2,011,00,1610,1300,1300,1730,7660,㈱トランスメイト　　,    ,
20231226,0,143219,Ｌ晴海トリトンスクエア　　　　　　　　　　　　　　,03-5144-8231    ,6,1,2,5,34,010,00,2200,2000,2000,0100,7660,㈱トランスメイト　　,    ,8,2,2,5,12,011,00,0650,0430,0430,0945,7660,㈱トランスメイト　　,    ,5,7,2,6,6,015,00,1540,1145,1145,1630,7660,㈱トランスメイト　　,    ,
20231226,0,143320,八潮３丁目　　　　　　　　　　　　　　　　　　　　,03-3799-2181    ,21,9,1,3,9,006,00,0230,2230,2230,0245,7660,㈱トランスメイト　　,    ,30,8,1,2,7,004,00,1000,0615,0615,1045,7660,㈱トランスメイト　　,    ,20,7,2,4,48,012,00,1550,1215,1215,1615,7660,㈱トランスメイト　　,    ,
20231226,0,143372,Ｌ　オーバルコート大崎　　　　　　　　　　　　　　,03-5420-1551    ,0,0,0,0,0,000,00,0000,0000,0000,0000,0000,　　　　　　　　　　,    ,0,0,0,0,0,000,00,0000,0000,0000,0000,0000,　　　　　　　　　　,    ,0,0,0,0,0,000,00,0000,0000,0000,0000,0000,　　　　　　　　　　,    ,
20231226,0,143490,芝３丁目　　　　　　　　　　　　　　　　　　　　　,03-5442-3209    ,12,3,1,1,18,004,00,2340,2130,2130,0215,7660,㈱トランスメイト　　,    ,25,3,2,4,18,010,00,0740,0530,0530,1015,7660,㈱トランスメイト　　,    ,4,2,2,6,20,016,00,1350,1145,1145,1645,7660,㈱トランスメイト　　,    ,
20231226,0,143573,Ｌ　芝５丁目　　　　　　　　　　　　　　　　　　　,03-5765-2430    ,24,7,1,1,30,003,00,0200,2230,2230,0330,7660,㈱トランスメイト　　,    ,25,5,2,4,16,010,00,0810,0530,0530,1015,7660,㈱トランスメイト　　,    ,24,7,2,4,5,007,00,1615,1300,1300,1730,7660,㈱トランスメイト　　,    ,
20231226,0,143679,Ｌ＿駒場１丁目　　　　　　　　　　　　　　　　　　,03-6804-7881    ,7,1,2,5,29,009,00,2200,2000,2000,0100,7660,㈱トランスメイト　　,    ,17,5,1,1,16,002,00,0850,0515,0515,1015,7660,㈱トランスメイト　　,    ,16,1,1,1,31,004,00,1335,1145,1145,1700,7660,㈱トランスメイト　　,    ,
20231226,0,143751,下目黒１丁目　　　　　　　　　　　　　　　　　　　,03-3494-6088    ,19,4,1,3,39,008,00,0045,2215,2215,0315,7660,㈱トランスメイト　　,    ,12,9,1,3,12,007,00,0905,0445,0445,0930,7660,㈱トランスメイト　　,    ,9,7,2,5,15,011,00,1525,1145,1145,1645,7660,㈱トランスメイト　　,    ,
